da539aa0-c71a-5df5-b13f-ed096db11321,class_of_class
6bd96933-7ba6-5ca8-95c7-6aa3fd497084,definition
0d80ed0e-679d-5249-af62-467bc3d6b9a8,class_of_ordinary_physical_object
7769480c-351d-5d6a-abb5-c5085f743543,class_of_state_of_system_component
9aa34248-2f7b-5a9d-b226-db0bcd7925f4,class_of_state_of_ordinary_functional_object
83c0eec0-3257-50c4-bc76-067eeba802af,person
10788939-5f03-5c97-9d02-f5a982ce9838,possible_world
ab5f876a-ca14-58d8-8cd3-4a043d80fc92,agree_contract
628e9b17-d15f-5441-9a9a-6f7ee56cd668,scale
f2d9e10b-7c1d-59a4-9072-80bf53ddb5f6,temporal_composition
e152a861-bc91-59e6-bbfa-8c11e1bb9bd4,biological_system_component
212263aa-6638-5920-8c65-e97c4736a2d2,class_of_representation
232824d9-80b9-5c06-92cb-dc7e14c07ab7,kind_of_position
e5701937-ecf3-537b-92dc-d3415fedbdaa,in_place_biological_component
c37bb10c-96d3-5039-9612-6cd415ce6a23,functional_system_component
39b9a0d5-f692-55ff-991e-8f943754da6c,class_of_in_place_biological_component
58fe8f60-7ba0-58ba-bee7-8a9bdda65f63,state_of_language_community
aa5b543d-1221-5ce9-aa20-6ed47d79fdf4,class_of_individual
c99d8861-1c48-5bde-96c3-c95dcb2419aa,representation_by_sign
6bf3f105-9764-51f5-96d3-e21be73b8822,class_of_state_of_functional_system
e1a863ad-e5c8-5617-85b9-fc432c233330,kind_of_organization
6ed0fd66-d21c-57e1-a360-72a39d697d6e,state_of_sign
15e6c98f-7d7b-5390-ad1c-9f03fbf23a86,agreement_execution
4a101e5a-4e6b-5715-b1b4-1e55f8aaa727,class_of_relationship
18c12208-1a70-5b5a-b302-af720e1e6a36,employee
8114e989-e8b1-566c-999e-dcbe6c2055fa,class_of_state_of_socially_constructed_activity
8960f1b8-c22a-516d-9a43-95cc58a03fe8,class_of_spatio_temporal_extent
23f041c3-638d-574b-a4e5-a6b077194c2f,role
7da72257-da21-5782-ac6d-f36de5519354,transfer_of_ownership_of_money
e87d8522-8540-5603-9a03-355f6f718cd5,physical_quantity_range
a6bd7298-0379-5ba6-82cf-0e320a4ddf49,class_of_state_of_intentionally_constructed_object
6bcbed78-397b-5869-b505-613db4cfc39d,socially_constructed_activity
0e3ead10-d962-5e75-87c3-c6982113d476,description
20e4d554-a495-53ae-ba5b-bf51447d0d78,class_of_state_of_activity
96073c80-417b-55fe-b2dd-07ac6691827f,class_of_intentionally_constructed_object
e20c0a38-3b6f-5b73-ae09-92cc87884f18,offer_and_acceptance_for_goods
89b9c0c9-a2bf-5893-b167-a725e145d73e,sales_product
e49d00d0-2dcf-57c1-8b07-39b3a6ad476d,class_of_system
9a53a6d9-0ccc-5e81-a712-36862b13c22c,class_of_person_in_position
f94a8adf-d196-585f-b786-793a96c643a5,language_community
03f0ca5e-8b8f-5f3d-8ae6-9ec895f02e93,kind_of_functional_object
175d9b2a-238d-5b25-a542-d46af126d364,kind_of_socially_constructed_object
67866e80-dc38-53db-aa4b-bf6956877397,period_of_time
7d2a5bf8-2813-5af2-8ceb-049731506f65,class_of_state_of_association
fb1a0a03-232a-5937-84e1-7b765c50531e,kind_of_ordinary_biological_object
5b42ecd3-ae8b-550d-9473-b2c4a82fc5bb,kind_of_activity
8e53d60a-7c7c-5f9b-b1a3-8112723b69e0,kind_of_physical_property
f8db655f-30b8-5de1-96e3-c8cd6d10e794,party
b39b0312-913f-5a1c-87c1-9b2b61261837,product_brand
fa02ca91-ae28-5513-bdae-4bc44229b991,functional_system
0d6160c8-13f8-5725-95b6-7c8a74f8e4d1,physical_object
98a25715-fa5d-50a0-8dfc-7f8368b1dcff,class_of_reaching_agreement
96e8c756-7198-55b3-a510-a7f674b661d9,spatio_temporal_extent
9adb93d1-8cf6-5f9a-871c-33d0a81ecdc6,system
ba93796a-c576-57ef-b307-64d3c7bf5324,thing
